src_ip,dst_ip,protocol,service,flag,duration,bytes,src_port,dst_port,attack_type,is_malware,prior_intrusion,src_os,dst_os,src_country,dst_country,timestamp,username,auth_result,http_method,url_path,http_version,http_response_code,user_agent
53.124.107.128,224.200.189.58,udp,nntp,S1,1124.09,492734,49523,956,r2l,no,no,Unix,Windows,US,JP,2025-04-25T06:58:08.926765,alice,success,HEAD,/config,HTTP/1.1,500,PostmanRuntime/7.26.8
116.222.17.52,149.46.71.234,tcp,dns,RSTR,3948.24,540104,16767,642,u2r,no,yes,Windows,MacOS,CN,IN,2025-04-27T06:53:14.926765,bob,failure,GET,/login,HTTP/2,404,curl/7.64.1
185.8.96.135,205.78.181.6,tcp,ntp_u,SH,2017.4,708292,41937,864,dos,no,no,Windows,Linux,CN,RU,2025-05-12T19:32:32.926765,bob,failure,OPTIONS,/upload,HTTP/1.1,401,Wget/1.20.3
33.183.88.4,239.142.3.193,udp,ssh,S1,1374.8,943519,14532,904,r2l,no,yes,Unix,Linux,JP,CN,2025-05-02T17:51:25.926765,alice,success,PUT,/home,HTTP/2,301,Wget/1.20.3
144.254.86.85,188.66.121.55,udp,domain_u,RSTO,4129.96,772591,17636,646,normal,yes,no,Linux,MacOS,RU,RU,2025-05-04T07:25:24.926765,bob,failure,HEAD,/login,HTTP/2,500,PostmanRuntime/7.26.8
204.140.181.244,26.134.9.108,tcp,nntp,SF,3231.64,910130,31318,397,u2r,yes,no,Unix,Linux,FR,US,2025-05-11T12:10:53.926765,alice,failure,GET,/config,HTTP/2,404,Wget/1.20.3
129.228.131.48,150.133.6.3,udp,imap4,SF,4174.28,895192,30797,91,u2r,yes,no,MacOS,MacOS,RU,RU,2025-05-16T02:32:02.926765,admin,failure,POST,/config,HTTP/2,403,PostmanRuntime/7.26.8
133.132.232.117,218.232.115.174,icmp,dns,S0,1796.56,902663,6288,917,normal,no,no,MacOS,Windows,US,US,2025-05-10T06:57:47.926765,alice,success,PUT,/data,HTTP/2,403,Mozilla/5.0
245.202.20.203,223.35.179.97,tcp,ssh,RSTO,4556.4,931563,38855,790,dos,yes,no,Unix,Unix,CN,CN,2025-05-07T23:11:33.926765,guest,success,HEAD,/data,HTTP/1.1,500,PostmanRuntime/7.26.8
193.141.142.202,139.158.166.136,icmp,nntp,RSTR,1071.29,792778,56376,26,probe,no,no,Windows,Windows,US,IN,2025-04-26T05:52:24.926765,eve,failure,HEAD,/home,HTTP/1.1,400,PostmanRuntime/7.26.8
128.98.1.68,125.144.33.38,udp,imap4,REJ,2554.93,309583,14393,366,normal,no,yes,Windows,Linux,US,FR,2025-04-27T21:05:43.926765,bob,failure,HEAD,/upload,HTTP/1.1,302,curl/7.64.1
97.206.144.102,249.91.12.140,icmp,nntp,SF,999.27,760998,30604,996,dos,no,no,Windows,Unix,DE,KR,2025-04-18T10:49:09.926765,bob,success,HEAD,/data,HTTP/2,302,python-requests/2.23.0
142.39.253.39,18.140.51.152,icmp,private,RSTO,2016.87,10461,48020,644,probe,yes,no,MacOS,Windows,DE,US,2025-05-01T03:41:27.926765,admin,failure,HEAD,/login,HTTP/2,302,Mozilla/5.0
93.1.5.19,66.18.181.156,tcp,ftp,REJ,2752.95,701690,1465,982,u2r,no,yes,Linux,Unix,RU,DE,2025-05-15T11:50:59.926765,bob,success,OPTIONS,/home,HTTP/2,200,curl/7.64.1
35.79.91.140,180.186.227.70,icmp,domain_u,RSTO,3791.98,746290,22338,311,r2l,no,yes,Unix,Windows,BR,BR,2025-05-06T12:12:28.926765,charlie,success,OPTIONS,/login,HTTP/2,302,curl/7.64.1
132.25.174.101,169.39.120.205,udp,http,SH,4396.59,266845,46109,324,normal,yes,yes,Windows,Windows,KR,DE,2025-04-20T16:27:03.926765,dave,failure,HEAD,/upload,HTTP/2,301,curl/7.64.1
144.9.140.81,232.75.184.213,icmp,ntp_u,SF,2722.76,4343,24222,572,u2r,yes,yes,Windows,Linux,FR,CN,2025-05-06T04:05:05.926765,admin,success,POST,/config,HTTP/2,200,curl/7.64.1
17.67.145.198,221.206.151.254,tcp,private,RSTO,1179.03,441151,58722,756,dos,yes,no,MacOS,Windows,US,FR,2025-04-21T15:32:14.926765,guest,failure,DELETE,/data,HTTP/2,400,python-requests/2.23.0
192.195.68.50,230.112.50.159,icmp,http,SF,1460.42,884274,27094,457,u2r,no,yes,Windows,Unix,DE,RU,2025-05-04T14:32:07.926765,dave,failure,HEAD,/upload,HTTP/2,404,curl/7.64.1
33.55.33.34,9.137.73.21,icmp,pop3,RSTO,3243.82,894366,51978,833,probe,no,no,Windows,Unix,KR,IN,2025-05-10T13:55:59.926765,dave,success,OPTIONS,/login,HTTP/2,403,PostmanRuntime/7.26.8
61.103.153.63,221.254.149.247,udp,domain_u,RSTO,2669.21,349295,14597,762,r2l,no,yes,MacOS,Unix,CN,DE,2025-05-04T23:24:20.926765,guest,failure,POST,/admin,HTTP/1.1,500,Mozilla/5.0
176.71.136.83,64.235.40.67,udp,smtp,S1,2028.27,313245,46140,162,normal,yes,yes,Windows,Unix,RU,JP,2025-04-19T03:22:45.926765,dave,success,GET,/data,HTTP/1.1,404,python-requests/2.23.0
123.131.9.59,167.239.129.162,tcp,ntp_u,S1,2013.44,171933,59024,487,probe,yes,yes,Unix,Windows,BR,RU,2025-04-24T02:29:15.926765,alice,failure,PUT,/home,HTTP/2,403,PostmanRuntime/7.26.8
150.232.153.233,228.8.39.52,icmp,ftp,RSTR,2271.71,685687,61813,9,r2l,yes,no,MacOS,Linux,DE,RU,2025-05-03T10:17:03.926765,dave,success,OPTIONS,/dashboard,HTTP/2,301,Mozilla/5.0
255.41.16.168,169.10.16.123,icmp,nntp,SF,3024.62,127079,1522,674,normal,no,yes,Unix,Windows,BR,DE,2025-05-05T13:05:24.926765,dave,failure,GET,/admin,HTTP/1.1,403,curl/7.64.1
183.125.15.153,225.117.65.174,udp,ssh,SF,786.52,664620,48844,541,normal,yes,no,Unix,Windows,FR,FR,2025-04-18T01:46:17.926765,bob,success,DELETE,/admin,HTTP/1.1,301,PostmanRuntime/7.26.8
181.114.251.54,187.131.107.82,udp,private,SF,4622.06,839847,35485,627,r2l,yes,yes,MacOS,Windows,RU,IN,2025-04-29T08:46:14.926765,admin,success,GET,/dashboard,HTTP/2,404,PostmanRuntime/7.26.8
163.53.168.234,96.14.46.38,udp,ntp_u,S1,2458.59,81612,32560,320,r2l,yes,yes,Linux,Linux,DE,FR,2025-05-04T09:15:00.926765,admin,success,HEAD,/config,HTTP/2,200,PostmanRuntime/7.26.8
227.113.171.232,165.50.169.127,udp,ssh,RSTO,1126.46,479555,28430,771,r2l,yes,yes,Unix,Unix,KR,US,2025-05-07T13:59:52.926765,dave,success,POST,/home,HTTP/2,400,curl/7.64.1
238.149.24.147,248.171.29.163,tcp,eco_i,REJ,4963.63,798595,11863,849,normal,yes,no,Windows,Unix,RU,CN,2025-04-26T21:32:49.926765,alice,success,POST,/config,HTTP/2,500,Wget/1.20.3
75.72.78.5,104.252.237.139,udp,nntp,SF,282.09,154033,41466,337,normal,yes,no,Unix,Windows,DE,FR,2025-05-09T00:13:30.926765,dave,failure,POST,/upload,HTTP/1.1,404,curl/7.64.1
92.255.83.214,25.68.141.222,tcp,ssh,REJ,1391.63,384053,13285,84,r2l,no,yes,Unix,Linux,IN,IN,2025-05-09T01:36:18.926765,eve,failure,DELETE,/login,HTTP/2,301,python-requests/2.23.0
187.176.88.153,191.143.255.46,udp,smtp,S0,2985.46,970624,60256,376,dos,yes,yes,MacOS,Linux,JP,DE,2025-05-12T22:50:27.926765,alice,failure,POST,/admin,HTTP/1.1,400,PostmanRuntime/7.26.8
194.33.18.45,170.136.11.80,icmp,smtp,SF,3582.45,380577,60858,340,r2l,no,no,Windows,Unix,BR,DE,2025-05-16T06:24:04.926765,eve,success,PUT,/config,HTTP/2,404,Wget/1.20.3
134.198.238.116,34.72.25.24,tcp,pop3,RSTO,2135.57,254577,32893,350,u2r,yes,yes,Windows,MacOS,FR,US,2025-05-14T00:38:22.926765,alice,success,GET,/admin,HTTP/2,500,PostmanRuntime/7.26.8
171.13.75.103,88.1.180.192,tcp,ssh,RSTO,2631.85,427712,20865,713,u2r,yes,yes,Linux,MacOS,US,JP,2025-05-02T22:09:54.926765,charlie,failure,PUT,/upload,HTTP/1.1,401,curl/7.64.1
121.158.193.71,199.187.47.124,tcp,ssh,S1,1526.86,12122,54527,106,r2l,no,yes,Windows,MacOS,US,BR,2025-05-14T13:55:22.926765,dave,failure,HEAD,/login,HTTP/1.1,401,Mozilla/5.0
200.43.254.254,248.110.247.155,udp,ssh,S0,3170.44,521360,45677,72,u2r,no,yes,MacOS,Windows,DE,FR,2025-05-16T21:10:04.926765,alice,success,HEAD,/login,HTTP/1.1,200,Wget/1.20.3
198.244.213.230,168.77.28.36,udp,ssh,S1,3584.27,976953,56725,299,u2r,yes,yes,MacOS,Unix,US,KR,2025-05-05T06:20:50.926765,alice,success,PUT,/data,HTTP/1.1,301,python-requests/2.23.0
107.182.152.163,13.112.106.174,tcp,domain_u,SH,320.72,297387,42061,933,dos,yes,no,MacOS,MacOS,DE,KR,2025-04-23T19:14:44.926765,bob,failure,DELETE,/config,HTTP/1.1,200,python-requests/2.23.0
61.192.123.4,29.186.185.82,tcp,ssh,SH,2730.33,103300,20869,941,normal,no,no,Windows,Linux,RU,KR,2025-05-09T18:35:43.926765,guest,failure,GET,/admin,HTTP/1.1,302,Mozilla/5.0
242.235.153.164,15.26.186.49,udp,imap4,SH,3940.38,172421,61339,781,normal,yes,no,MacOS,Unix,DE,BR,2025-05-03T22:29:35.926765,eve,failure,DELETE,/data,HTTP/2,403,PostmanRuntime/7.26.8
51.129.153.62,31.168.134.239,icmp,smtp,REJ,2282.4,390000,55573,588,dos,no,yes,MacOS,MacOS,RU,RU,2025-04-26T13:43:50.926765,charlie,failure,HEAD,/home,HTTP/1.1,500,Mozilla/5.0
165.73.97.252,150.16.188.22,tcp,ssh,SF,2392.07,979181,24669,257,r2l,yes,yes,MacOS,Unix,JP,US,2025-05-17T12:39:55.926765,alice,success,POST,/dashboard,HTTP/2,403,Wget/1.20.3
54.169.198.234,90.26.64.191,tcp,imap4,S1,1764.12,264376,58712,363,normal,yes,yes,MacOS,MacOS,FR,CN,2025-05-05T04:24:55.926765,guest,success,OPTIONS,/upload,HTTP/2,500,Mozilla/5.0
19.67.81.43,41.37.100.57,tcp,nntp,SH,1188.93,995137,37286,86,u2r,yes,no,Unix,Unix,BR,IN,2025-05-09T08:49:27.926765,guest,success,HEAD,/admin,HTTP/2,404,curl/7.64.1
4.69.55.66,192.52.132.41,tcp,domain_u,SH,3550.67,500098,49932,414,normal,yes,no,Linux,Windows,CN,BR,2025-04-24T02:56:58.926765,dave,failure,HEAD,/home,HTTP/2,400,PostmanRuntime/7.26.8
230.98.99.165,226.21.24.47,udp,eco_i,S0,1107.42,981050,62302,516,u2r,no,yes,Unix,Windows,DE,JP,2025-05-15T18:22:02.926765,charlie,failure,HEAD,/upload,HTTP/2,301,Mozilla/5.0
105.201.85.113,114.36.137.12,tcp,eco_i,S0,1100.03,396292,24663,802,u2r,yes,yes,Windows,MacOS,JP,US,2025-05-09T01:42:00.926765,dave,failure,PUT,/dashboard,HTTP/2,401,Wget/1.20.3
35.12.155.50,70.219.196.52,udp,ssh,RSTO,2134.61,414106,48353,936,r2l,no,yes,Unix,Windows,JP,FR,2025-05-09T00:09:34.926765,dave,failure,PUT,/config,HTTP/1.1,401,Mozilla/5.0
17.71.121.123,252.225.208.115,udp,dns,SF,3737.48,990057,61050,232,r2l,yes,yes,Unix,Unix,FR,BR,2025-05-11T01:54:47.926765,eve,success,HEAD,/home,HTTP/2,302,PostmanRuntime/7.26.8
83.237.97.143,117.209.113.28,icmp,domain_u,RSTR,1453.83,173597,38097,401,normal,no,yes,Unix,Windows,IN,US,2025-05-08T21:52:59.926765,charlie,failure,PUT,/home,HTTP/1.1,404,Wget/1.20.3
146.152.74.44,200.218.22.220,tcp,ftp,SF,940.35,424781,64514,370,probe,yes,yes,Windows,Unix,IN,CN,2025-05-14T13:48:45.926765,dave,success,HEAD,/home,HTTP/2,400,PostmanRuntime/7.26.8
32.13.150.110,156.156.45.98,tcp,http,S0,268.94,141062,6737,742,normal,no,no,Windows,MacOS,BR,US,2025-04-22T06:27:33.926765,alice,success,GET,/login,HTTP/1.1,301,PostmanRuntime/7.26.8
184.160.77.65,110.156.161.210,tcp,http,RSTR,4766.03,847847,14620,697,normal,yes,no,Linux,Linux,FR,US,2025-05-17T02:38:40.926765,admin,failure,GET,/upload,HTTP/2,301,python-requests/2.23.0
49.166.121.81,170.54.99.69,tcp,smtp,S0,2282.59,1559,5487,953,r2l,no,yes,Unix,MacOS,KR,KR,2025-04-20T03:58:56.926765,guest,failure,HEAD,/dashboard,HTTP/2,302,curl/7.64.1
25.150.108.239,241.160.15.72,udp,eco_i,REJ,1433.73,778418,16168,90,probe,no,yes,Linux,Unix,RU,DE,2025-05-08T21:34:25.926765,bob,failure,GET,/home,HTTP/1.1,400,python-requests/2.23.0
65.74.109.63,161.129.37.226,tcp,smtp,SH,620.61,824334,19264,100,r2l,yes,no,Windows,Linux,RU,KR,2025-04-22T19:06:48.926765,bob,success,DELETE,/data,HTTP/2,400,python-requests/2.23.0
170.217.202.126,60.147.56.42,udp,ssh,S1,2055.1,130676,59592,301,r2l,no,yes,Unix,Unix,KR,FR,2025-04-17T14:52:47.926765,guest,failure,DELETE,/admin,HTTP/1.1,404,PostmanRuntime/7.26.8
194.205.179.18,23.80.192.251,icmp,imap4,S0,1985.61,82936,24257,185,r2l,no,no,Linux,Windows,CN,CN,2025-04-23T10:10:38.926765,eve,failure,PUT,/upload,HTTP/1.1,401,Mozilla/5.0
241.201.150.207,207.8.247.250,udp,dns,SF,1462.79,179498,16028,226,dos,no,yes,Linux,Linux,IN,IN,2025-04-26T20:20:08.926765,eve,failure,POST,/dashboard,HTTP/2,301,curl/7.64.1
32.118.82.26,37.162.167.19,udp,nntp,RSTO,669.35,412321,36504,501,probe,no,yes,MacOS,Linux,IN,CN,2025-05-10T20:55:13.926765,eve,success,POST,/dashboard,HTTP/1.1,401,curl/7.64.1
208.129.35.42,43.165.40.37,tcp,domain_u,RSTO,195.92,8465,37359,276,probe,yes,yes,Unix,Windows,KR,KR,2025-05-06T02:29:56.926765,eve,success,POST,/config,HTTP/1.1,404,Wget/1.20.3
107.248.188.123,43.237.253.171,udp,smtp,S1,3419.04,865792,53770,890,probe,no,yes,Linux,Linux,FR,RU,2025-05-07T08:25:41.926765,guest,success,HEAD,/dashboard,HTTP/1.1,302,python-requests/2.23.0
36.21.201.183,86.5.190.183,tcp,pop3,S1,4470.38,149450,42800,78,probe,yes,yes,Linux,MacOS,BR,BR,2025-05-02T13:03:16.926765,eve,success,OPTIONS,/data,HTTP/1.1,401,python-requests/2.23.0
197.79.54.216,143.18.19.178,udp,pop3,SH,2967.31,545818,8102,315,r2l,yes,no,Linux,Windows,US,CN,2025-05-12T09:14:04.926765,charlie,failure,OPTIONS,/config,HTTP/1.1,500,curl/7.64.1
234.30.147.122,140.129.45.75,udp,private,REJ,2171.76,438761,38850,950,r2l,no,no,Linux,Linux,FR,DE,2025-05-08T23:15:20.926765,guest,failure,POST,/dashboard,HTTP/1.1,301,python-requests/2.23.0
175.207.175.92,119.23.98.106,icmp,eco_i,REJ,4796.22,569041,60643,553,probe,yes,no,Linux,Unix,JP,BR,2025-05-04T00:16:22.926765,alice,success,POST,/data,HTTP/1.1,200,python-requests/2.23.0
126.69.52.129,91.150.5.122,icmp,ntp_u,RSTR,4260.28,826712,45946,991,r2l,no,yes,Unix,Linux,CN,US,2025-05-15T14:11:24.926765,admin,failure,GET,/config,HTTP/1.1,500,PostmanRuntime/7.26.8
94.132.182.222,141.6.128.141,icmp,dns,SH,561.93,486649,26554,737,r2l,yes,yes,Linux,MacOS,DE,IN,2025-04-21T16:11:06.926765,charlie,success,GET,/admin,HTTP/1.1,200,Mozilla/5.0
188.110.249.183,231.110.196.207,udp,imap4,RSTR,2957.01,466972,60564,44,normal,no,no,Unix,MacOS,JP,JP,2025-04-25T15:18:58.926765,guest,success,POST,/config,HTTP/2,400,PostmanRuntime/7.26.8
141.185.118.200,62.146.15.129,tcp,ntp_u,SH,1845.52,192036,33058,803,probe,yes,no,Linux,MacOS,RU,IN,2025-05-03T20:00:28.926765,alice,failure,PUT,/admin,HTTP/1.1,301,curl/7.64.1
33.19.1.159,40.184.126.247,udp,ssh,RSTR,3405.28,601428,1186,288,dos,yes,yes,Windows,Windows,FR,US,2025-04-20T00:57:20.926765,admin,success,DELETE,/home,HTTP/1.1,302,Wget/1.20.3
29.219.5.221,162.49.148.196,icmp,private,REJ,3286.23,414496,3808,490,normal,yes,no,Linux,MacOS,IN,KR,2025-04-30T19:39:49.926765,eve,success,HEAD,/upload,HTTP/1.1,404,Wget/1.20.3
155.3.39.198,241.55.115.105,tcp,domain_u,SH,3239.7,491391,37553,850,r2l,no,yes,Windows,Windows,CN,FR,2025-04-25T01:32:28.926765,charlie,success,GET,/admin,HTTP/1.1,401,Wget/1.20.3
236.40.221.29,148.125.122.191,udp,dns,RSTO,3811.79,401879,5607,213,dos,yes,yes,Windows,Windows,KR,FR,2025-04-19T21:06:48.926765,dave,failure,GET,/login,HTTP/1.1,401,PostmanRuntime/7.26.8
119.77.19.247,171.243.233.244,icmp,ntp_u,S0,2877.75,119944,30102,198,u2r,yes,no,Windows,Linux,IN,DE,2025-05-09T03:40:56.926765,bob,success,POST,/home,HTTP/1.1,500,python-requests/2.23.0
240.78.163.119,198.135.54.82,tcp,http,SF,4841.73,674566,31450,131,u2r,no,yes,Unix,Unix,CN,IN,2025-04-18T19:05:14.926765,dave,failure,HEAD,/admin,HTTP/1.1,500,Wget/1.20.3
235.93.125.249,24.250.167.253,tcp,ftp,SF,1958.87,937524,12022,302,u2r,yes,yes,Linux,Unix,RU,RU,2025-05-11T22:38:30.926765,guest,success,HEAD,/home,HTTP/2,301,PostmanRuntime/7.26.8
166.9.26.21,162.101.103.181,tcp,ntp_u,REJ,1716.32,945676,44408,306,probe,yes,no,Linux,MacOS,US,DE,2025-05-17T04:34:55.926765,dave,success,GET,/admin,HTTP/2,400,Mozilla/5.0
135.117.158.2,230.186.201.85,tcp,pop3,REJ,2399.28,112996,50274,1023,normal,yes,yes,MacOS,MacOS,BR,DE,2025-04-23T13:09:13.926765,admin,success,OPTIONS,/config,HTTP/2,400,PostmanRuntime/7.26.8
176.189.95.34,116.28.56.69,udp,ssh,RSTO,1241.78,433907,55266,202,u2r,no,yes,Unix,Unix,CN,CN,2025-05-02T19:22:28.926765,dave,success,POST,/data,HTTP/1.1,500,python-requests/2.23.0
21.0.202.121,17.77.7.93,udp,smtp,REJ,3342.76,298122,61583,463,r2l,no,no,Windows,Windows,KR,DE,2025-05-02T05:38:45.926765,bob,failure,POST,/admin,HTTP/2,400,PostmanRuntime/7.26.8
181.189.57.18,157.51.16.84,tcp,ntp_u,SF,3456.11,769840,58753,469,dos,yes,yes,Windows,Linux,CN,DE,2025-05-03T23:34:13.926765,eve,failure,POST,/login,HTTP/1.1,500,Mozilla/5.0
117.32.163.68,115.34.159.111,icmp,ntp_u,S0,2209.29,203668,65084,916,probe,no,yes,Windows,Linux,BR,US,2025-05-12T21:12:19.926765,alice,success,GET,/data,HTTP/1.1,403,PostmanRuntime/7.26.8
172.54.40.84,122.158.235.200,tcp,ftp,RSTR,2655.84,36956,30367,110,r2l,no,no,MacOS,MacOS,IN,BR,2025-05-12T12:08:38.926765,eve,failure,POST,/admin,HTTP/1.1,200,curl/7.64.1
247.18.212.215,255.204.40.183,icmp,pop3,REJ,1986.71,778682,7615,176,normal,no,yes,Windows,Linux,RU,CN,2025-05-16T06:40:53.926765,bob,failure,POST,/login,HTTP/1.1,401,python-requests/2.23.0
105.41.239.20,42.9.102.228,icmp,imap4,RSTR,79.33,261138,38161,121,probe,no,yes,MacOS,MacOS,CN,US,2025-04-28T07:26:37.926765,charlie,failure,DELETE,/admin,HTTP/1.1,403,Mozilla/5.0
116.190.142.105,1.198.57.230,tcp,http,RSTO,3148.81,531330,6069,369,probe,no,yes,Linux,Unix,RU,FR,2025-05-04T19:21:40.926765,dave,success,HEAD,/dashboard,HTTP/1.1,500,curl/7.64.1
225.11.150.107,29.94.112.62,udp,smtp,RSTR,2320.86,859723,8149,604,normal,yes,no,Unix,MacOS,DE,RU,2025-05-15T04:40:48.926765,dave,success,HEAD,/upload,HTTP/1.1,200,Wget/1.20.3
222.205.70.138,63.31.173.218,tcp,pop3,S1,2539.15,732957,43856,664,probe,yes,yes,MacOS,Windows,US,FR,2025-05-06T02:13:31.926765,bob,failure,DELETE,/upload,HTTP/1.1,401,PostmanRuntime/7.26.8
195.105.229.142,188.0.19.54,udp,imap4,S0,187.6,899759,40129,250,u2r,yes,yes,Linux,Linux,CN,FR,2025-04-27T17:33:02.926765,alice,success,PUT,/admin,HTTP/1.1,301,curl/7.64.1
120.216.124.59,57.165.58.120,udp,smtp,REJ,3807.24,143841,24141,217,probe,yes,no,MacOS,Windows,FR,BR,2025-04-23T12:17:57.926765,alice,success,POST,/admin,HTTP/1.1,302,python-requests/2.23.0
75.93.111.138,177.97.162.219,icmp,private,SH,4235.85,436849,27609,201,u2r,yes,yes,MacOS,Unix,DE,FR,2025-04-22T20:33:05.926765,dave,failure,OPTIONS,/data,HTTP/1.1,400,python-requests/2.23.0
77.61.166.90,3.255.232.197,icmp,eco_i,REJ,4413.43,232046,30630,186,u2r,yes,yes,MacOS,Linux,CN,CN,2025-05-13T16:48:22.926765,eve,failure,POST,/config,HTTP/2,302,Mozilla/5.0
222.61.16.39,223.22.110.158,icmp,http,REJ,368.82,745478,3743,505,dos,yes,no,MacOS,Windows,JP,RU,2025-05-10T12:38:21.926765,alice,success,HEAD,/dashboard,HTTP/2,301,python-requests/2.23.0
7.120.91.124,55.168.133.147,tcp,dns,SH,2978.77,787163,44911,312,r2l,yes,yes,Windows,Windows,RU,BR,2025-04-19T12:04:32.926765,charlie,success,POST,/home,HTTP/2,200,python-requests/2.23.0
132.66.237.175,46.147.245.233,tcp,ntp_u,S1,1233.52,949245,49721,909,r2l,yes,no,MacOS,Unix,FR,BR,2025-05-09T19:38:07.926765,charlie,failure,DELETE,/home,HTTP/1.1,400,Wget/1.20.3
231.215.210.217,168.237.19.116,udp,http,SH,2062.3,524299,42539,813,probe,no,no,Unix,Linux,BR,BR,2025-05-11T06:55:43.926765,charlie,success,POST,/data,HTTP/1.1,403,Wget/1.20.3
36.199.218.194,214.100.252.32,icmp,dns,S1,4302.83,787921,55921,990,normal,no,yes,Windows,Linux,FR,RU,2025-05-12T00:53:08.926765,alice,failure,HEAD,/dashboard,HTTP/1.1,500,Wget/1.20.3
177.183.255.166,177.14.47.254,tcp,http,RSTO,1104.45,127879,7678,657,normal,yes,no,MacOS,Linux,KR,IN,2025-04-22T21:39:12.926765,admin,success,GET,/data,HTTP/2,302,Wget/1.20.3
173.117.47.58,65.213.97.63,udp,smtp,SF,2582.39,775432,15475,985,u2r,no,no,Unix,MacOS,DE,RU,2025-05-06T00:14:08.926765,admin,success,GET,/data,HTTP/2,404,Wget/1.20.3
125.92.149.207,160.30.91.54,tcp,ssh,RSTR,819.72,831730,47153,923,u2r,no,no,Linux,MacOS,KR,IN,2025-05-15T16:54:34.926765,alice,failure,OPTIONS,/config,HTTP/2,400,curl/7.64.1
59.205.108.76,240.250.4.132,tcp,eco_i,REJ,936.74,607385,10720,914,r2l,no,no,Unix,Windows,US,KR,2025-05-15T07:40:22.926765,bob,success,PUT,/data,HTTP/1.1,400,Wget/1.20.3
203.13.95.105,117.228.156.138,udp,domain_u,S0,292.25,270691,47040,1015,dos,yes,yes,Windows,Unix,DE,RU,2025-05-15T02:01:07.926765,guest,failure,POST,/login,HTTP/1.1,401,python-requests/2.23.0
123.185.220.68,206.200.195.101,tcp,domain_u,SF,1868.87,720366,18375,938,probe,no,yes,Linux,Unix,KR,KR,2025-05-04T03:09:36.926765,admin,success,OPTIONS,/config,HTTP/2,302,Wget/1.20.3
212.214.54.213,142.103.244.3,udp,ssh,RSTR,3281.79,214418,63171,885,probe,yes,no,Linux,Linux,US,US,2025-05-03T03:34:12.926765,dave,success,HEAD,/login,HTTP/2,401,Mozilla/5.0
14.6.228.147,224.99.36.208,udp,ftp,SF,4788.66,20109,9752,614,normal,no,yes,MacOS,Windows,KR,JP,2025-05-05T12:07:15.926765,admin,failure,OPTIONS,/dashboard,HTTP/1.1,401,python-requests/2.23.0
117.47.236.152,231.151.116.22,icmp,domain_u,SF,3846.08,242781,19951,664,r2l,yes,no,MacOS,Linux,JP,US,2025-05-08T15:01:17.926765,dave,failure,OPTIONS,/login,HTTP/1.1,404,Mozilla/5.0
231.28.89.151,121.47.34.61,udp,http,REJ,1221.36,685955,36512,1004,dos,no,yes,Linux,Windows,KR,KR,2025-05-01T16:28:22.926765,alice,success,OPTIONS,/login,HTTP/1.1,404,python-requests/2.23.0
4.138.19.26,202.237.141.41,icmp,ssh,RSTO,2487.06,293210,64966,914,dos,yes,yes,Unix,Windows,RU,KR,2025-04-22T22:46:59.926765,charlie,success,OPTIONS,/upload,HTTP/1.1,302,curl/7.64.1
67.77.58.237,92.243.218.8,tcp,smtp,RSTO,4692.79,139522,26396,667,probe,no,yes,MacOS,Windows,BR,KR,2025-05-12T11:23:37.926765,dave,success,PUT,/login,HTTP/1.1,302,Wget/1.20.3
48.172.93.228,239.195.147.124,udp,ftp,SH,1163.81,950736,14846,228,dos,no,no,Unix,MacOS,RU,RU,2025-04-27T05:43:41.926765,charlie,success,PUT,/admin,HTTP/1.1,500,PostmanRuntime/7.26.8
197.137.54.82,252.213.200.67,udp,dns,RSTO,180.62,386455,18367,732,normal,no,yes,Windows,Linux,KR,BR,2025-05-15T21:36:32.926765,admin,success,PUT,/upload,HTTP/2,302,PostmanRuntime/7.26.8
5.2.195.72,232.81.9.217,tcp,smtp,SH,4298.25,176996,45073,84,r2l,no,no,MacOS,MacOS,RU,KR,2025-05-14T08:57:31.926765,admin,failure,OPTIONS,/data,HTTP/2,403,Mozilla/5.0
157.248.19.234,239.115.120.132,tcp,smtp,RSTR,4654.89,148288,17728,671,r2l,no,no,Unix,MacOS,DE,DE,2025-04-17T20:20:44.926765,guest,failure,POST,/upload,HTTP/1.1,404,curl/7.64.1
185.16.33.168,55.242.99.200,tcp,domain_u,S0,557.11,191596,43528,564,dos,yes,yes,Linux,Unix,JP,DE,2025-05-03T22:04:41.926765,admin,success,HEAD,/home,HTTP/1.1,302,python-requests/2.23.0
218.56.198.122,48.145.172.232,udp,ssh,S1,3234.74,416401,50943,60,normal,yes,yes,Unix,Windows,BR,US,2025-05-15T09:16:09.926765,guest,failure,DELETE,/data,HTTP/2,404,PostmanRuntime/7.26.8
146.26.134.252,137.206.10.179,tcp,smtp,S0,4628.56,702311,19733,252,u2r,no,yes,Linux,Unix,CN,DE,2025-05-13T10:41:32.926765,eve,failure,POST,/config,HTTP/1.1,200,Wget/1.20.3
253.77.194.234,186.162.44.156,tcp,nntp,S0,2262.95,608512,43567,350,r2l,yes,no,MacOS,Unix,DE,JP,2025-04-21T00:00:26.926765,bob,failure,GET,/admin,HTTP/2,404,Mozilla/5.0
119.214.55.81,4.48.124.240,udp,dns,S1,3985.42,363526,2802,497,u2r,no,yes,MacOS,Unix,DE,CN,2025-04-19T00:02:54.926765,bob,success,HEAD,/home,HTTP/1.1,404,PostmanRuntime/7.26.8
